3.767303e+14 ; 5.225677e-32
3.621000e+14 ; 1.123086e-31
3.485636e+14 ; 2.354773e-31
3.360027e+14 ; 4.845323e-31
3.243157e+14 ; 9.841103e-31
3.134143e+14 ; 1.984517e-30
3.032220e+14 ; 3.997992e-30
2.936717e+14 ; 8.101696e-30
2.847046e+14 ; 1.664613e-29
2.762689e+14 ; 3.501859e-29
2.683187e+14 ; 7.639486e-29
2.608133e+14 ; 1.759210e-28
2.537163e+14 ; 4.392162e-28
2.469954e+14 ; 1.242887e-27
2.406213e+14 ; 4.328138e-27
2.345679e+14 ; 2.155760e-26
2.288117e+14 ; 1.356356e-25
2.233311e+14 ; 3.499982e-25
2.181070e+14 ; 7.767579e-25
2.131217e+14 ; 7.179411e-25
2.083592e+14 ; 2.827220e-25
2.038049e+14 ; 8.032507e-26
1.994455e+14 ; 2.671547e-26
1.952686e+14 ; 1.184536e-26
1.912631e+14 ; 6.453897e-27
1.874186e+14 ; 4.041783e-27
1.837256e+14 ; 2.802207e-27
1.801754e+14 ; 2.106402e-27
1.767597e+14 ; 1.698545e-27
1.734712e+14 ; 1.465059e-27
1.703027e+14 ; 1.358163e-27
1.672480e+14 ; 1.372886e-27
1.643009e+14 ; 1.556719e-27
1.614558e+14 ; 2.078070e-27
1.587077e+14 ; 3.500852e-27
1.560515e+14 ; 7.822731e-27
1.534827e+14 ; 1.903650e-26
1.509972e+14 ; 2.325573e-26
1.485908e+14 ; 1.177715e-26
1.462600e+14 ; 5.357076e-27
1.440012e+14 ; 2.992834e-27
1.418110e+14 ; 2.035041e-27
1.396865e+14 ; 1.594434e-27
1.376247e+14 ; 1.378681e-27
1.356229e+14 ; 1.278646e-27
1.336785e+14 ; 1.248780e-27
1.317890e+14 ; 1.269060e-27
1.299523e+14 ; 1.331340e-27
1.281660e+14 ; 1.434017e-27
1.264281e+14 ; 1.579925e-27
1.247368e+14 ; 1.775689e-27
1.230901e+14 ; 2.031909e-27
1.214863e+14 ; 2.363978e-27
1.199238e+14 ; 2.793547e-27
1.184010e+14 ; 3.350847e-27
1.169163e+14 ; 4.078209e-27
1.154684e+14 ; 5.035412e-27
1.140560e+14 ; 6.307862e-27
1.126776e+14 ; 8.019304e-27
1.113322e+14 ; 1.035189e-26
1.100186e+14 ; 1.357852e-26
1.087356e+14 ; 1.811592e-26
1.074821e+14 ; 2.461371e-26
1.062573e+14 ; 3.410686e-26
1.050600e+14 ; 4.828128e-26
1.038894e+14 ; 6.994160e-26
1.027446e+14 ; 1.038316e-25
1.016248e+14 ; 1.580185e-25
1.005291e+14 ; 2.459602e-25
9.945680e+13 ; 3.885835e-25
9.840713e+13 ; 6.132517e-25
9.737938e+13 ; 9.439265e-25
9.637287e+13 ; 1.384337e-24
9.538696e+13 ; 1.911569e-24
9.442102e+13 ; 2.474525e-24
9.347444e+13 ; 2.968699e-24
9.254665e+13 ; 3.243364e-24
9.163710e+13 ; 3.202375e-24
9.074526e+13 ; 2.877578e-24
8.987060e+13 ; 2.386513e-24
8.901265e+13 ; 1.859064e-24
8.817092e+13 ; 1.386807e-24
8.734497e+13 ; 1.008434e-24
8.653434e+13 ; 7.252296e-25
8.573862e+13 ; 5.216568e-25
8.495741e+13 ; 3.784714e-25
8.419030e+13 ; 2.785500e-25
8.343692e+13 ; 2.086221e-25
8.269690e+13 ; 1.591733e-25
8.196989e+13 ; 1.236829e-25
8.125556e+13 ; 9.777759e-26
8.055357e+13 ; 7.853869e-26
7.986360e+13 ; 6.400834e-26
7.918535e+13 ; 5.285830e-26
7.851853e+13 ; 4.417464e-26
7.786284e+13 ; 3.731882e-26
7.721801e+13 ; 3.183769e-26
7.658378e+13 ; 2.740480e-26
7.595988e+13 ; 2.378149e-26
7.534606e+13 ; 2.079096e-26
